Row Labels;Max of 1Uex;Max of 1Dex;Max of 3Uex;Max of 3Dex;Max of 7Uex;Max of 7Dex;Max of 1Uin;Max of 1Din;Max of 3Uin;Max of 3Din;Max of 7Uin;Max of 7Din
A_70_P051921;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P051926;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P051956;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P051961;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P051986;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052036;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P052046;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052061;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052071;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052096;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052201;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P052206;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052281;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052291;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P052321;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052361;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052371;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052391;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052421;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052456;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052531;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P052556;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052561;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052586;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052621;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052641;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052651;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052691;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P052726;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P052731;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052736;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P052761;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P052786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052826;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P052901;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P052926;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P052936;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053016;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053056;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P053061;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P053091;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053131;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P053151;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P053166;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053186;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053191;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053206;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053221;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P053246;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053261;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P053341;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P053361;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P053411;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P053416;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053446;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053606;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P053611;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053631;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053656;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P053661;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P053716;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053746;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P053751;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P053771;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P053796;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053801;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053856;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P053926;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053956;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P053961;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053976;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P053986;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054026;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054031;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054046;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054091;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P054116;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054166;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054201;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054271;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054281;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054316;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054361;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P054366;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P054426;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054441;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P054466;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054491;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054521;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054536;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054541;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P054556;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054561;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054581;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P054611;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054636;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P054646;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P054731;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P054766;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054791;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P054796;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P054816;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054876;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P054901;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P054926;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P054931;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P054961;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P055011;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055026;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055041;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055086;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055111;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P055121;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055166;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055206;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055231;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055246;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055261;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P055296;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P055346;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055366;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055371;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055381;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055406;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055486;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P055511;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055526;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P055586;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055686;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P055691;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P055696;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P055741;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055771;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P055786;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055846;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P055851;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P055871;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055886;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P055911;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P055926;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P056006;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P056026;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056046;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056136;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056186;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P056196;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056216;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P056236;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056286;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P056316;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P056331;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P056381;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P056406;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P056441;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P056471;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P056476;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056481;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056496;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P056531;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056546;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056561;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P056566;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P056571;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056576;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P056581;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056606;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056616;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056651;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P056701;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056711;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P056746;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P056756;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P056787;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P056811;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P056886;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056891;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P056901;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P056922;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P056971;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057011;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P057026;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057036;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057086;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P057091;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P057096;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057141;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P057181;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057231;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057256;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P057286;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P057351;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P057356;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057401;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057421;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P057436;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057486;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P057531;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057571;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057581;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P057591;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057611;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057656;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P057661;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P057666;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057721;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057761;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P057786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057816;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057821;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P057831;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P057861;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P057876;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P057896;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057906;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057911;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P057956;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P057966;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P058026;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P058046;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P058116;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P058171;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P058211;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P058261;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058286;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058301;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P058336;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P058361;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P058401;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058451;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058456;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P058481;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058486;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058496;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P058516;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058536;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058551;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058571;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058651;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P058661;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P058671;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P058716;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P058726;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058771;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P058796;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P058811;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058836;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058871;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P058901;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P058906;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P058986;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059006;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059066;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059086;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P059087;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P059116;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P059121;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059156;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059201;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059211;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059221;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059241;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059266;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059271;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P059296;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P059356;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P059421;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059476;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059491;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059501;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059511;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059516;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059591;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P059611;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P059616;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059651;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P059657;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059662;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P059666;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059667;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P059676;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P059681;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059686;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059726;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P059761;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P059776;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P059791;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P059822;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P059871;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060003;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060026;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060031;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P060041;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P060076;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060086;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060111;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P060166;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P060171;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P060201;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060206;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P060211;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060221;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060261;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P060301;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060306;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P060321;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P060326;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P060346;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P060376;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P060386;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060406;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P060416;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060471;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060491;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060536;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060591;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P060596;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P060601;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P060711;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P060751;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P060771;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P060786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060821;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P060856;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P060931;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P060996;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061001;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061041;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061076;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061116;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061131;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061196;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P061246;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061251;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061271;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061276;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061296;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P061306;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P061401;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061411;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061416;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P061456;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P061461;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061481;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061486;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061496;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P061511;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061516;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P061566;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061576;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061616;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P061656;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061681;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P061716;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P061786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061811;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061826;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P061831;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061836;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P061846;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P061851;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061876;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P061916;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P061926;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P061956;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P061961;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P061966;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061976;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061991;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P061996;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P062006;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P062036;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062111;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P062131;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062166;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062171;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P062181;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062196;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062241;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P062256;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P062286;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P062316;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P062346;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P062396;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P062401;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P062431;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062436;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P062491;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062531;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P062566;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062591;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P062596;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P062696;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P062751;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062761;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062791;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P062821;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062826;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062841;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062861;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P062866;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P062886;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P062901;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062936;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P062946;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P062971;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P063026;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063076;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P063141;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P063156;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063181;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P063251;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P063266;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P063281;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P063326;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P063361;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063401;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P063471;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P063481;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063506;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063536;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P063561;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P063586;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063601;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P063611;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P063636;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P063661;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P063696;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P063721;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P063737;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P063826;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P063866;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P063896;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P063906;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P063951;0;0;0;0;0;0;0;0;0;0;0;1
